,자사주문번호,거래처,주문일,사은품여부,출고예정일,주문/배송상태,운송장등록일자,상품명,상품수량,덤상품수량,상품유형,상품타입,매출액,자재명,초기자재수량,주문수량,취소수량,반품수량,배송유형,마감구분,클레임 상태,상품순번
316,40787430522349352,외부몰_직거래_11번가(신),20230522,N,20230524,배송 완료,2023-05-23 06:42:01,[11번가] 비비고 소고기 미역국 500gX3봉,1,0,묶음 상품,일반,13654,비비고/미역국 500G_18입/상온,3,3,0,0,택배배송,상온,-,11.0
317,40787430522349352,외부몰_직거래_11번가(신),20230522,N,20230524,배송 완료,2023-05-23 06:42:01,[11번가] 비비고 차돌된장찌개 460gX3개,1,0,묶음 상품,일반,19746,비비고/차돌된장찌개 460G_18입/상온,3,3,0,0,택배배송,상온,-,12.0
318,40787430522347591,외부몰_직거래_11번가(신),20230522,N,20230523,배송 완료,2023-05-23 10:12:02,비비고 BASIC 포기배추김치 10kg(직택배),1,0,단일 상품,일반,49900,비비고/포기배추김치 10KG(직택배)/냉장,1,1,0,0,택배배송,김치,-,11.0
319,40787430522346805,외부몰_직거래_11번가(신),20230522,N,20230524,배송 완료,2023-05-23 07:09:04,[복합_마켓전략]에어프라이어 칼집 군밤 톡톡까먹어밤 500GX3,1,0,묶음 상품,일반,28500,에어프라이어군밤(톡톡까먹어밤)500G/냉동,3,3,0,0,택배배송,냉동,-,11.0
320,40787430522346128,외부몰_직거래_11번가(신),20230522,N,20230524,배송 완료,2023-05-23 06:42:01,[11번가] 비비고 소고기 미역국 500gX3봉,1,0,묶음 상품,일반,14500,비비고/미역국 500G_18입/상온,3,3,0,0,택배배송,상온,-,11.0
321,40787430522346128,외부몰_직거래_11번가(신),20230522,N,20230524,배송 완료,2023-05-23 06:42:01,[11번가] 비비고 육개장 500gx3봉,1,0,묶음 상품,일반,14500,비비고/육개장 500G_18입/상온,3,3,0,0,택배배송,상온,-,12.0
322,40787430522346116,외부몰_직거래_11번가(신),20230522,N,20230524,배송 완료,2023-05-23 07:09:07,[11번가] 맥스봉치즈1.08KG(27G*40개),2,0,단일 상품,일반,37000,맥스봉치즈1.08KG(27G*40개),2,2,0,0,택배배송,상온,-,11.0
323,40787430522346103,외부몰_직거래_11번가(신),20230522,N,20230524,배송 완료,2023-05-23 07:09:12,[11번가] 다담 안동찜닭 양념 220gX6개,1,0,묶음 상품,일반,11900,다담/안동찜닭 양념 220G/냉장,6,6,0,0,택배배송,냉장,-,11.0
324,40787430522342174,외부몰_직거래_11번가(신),20230522,N,20230523,배송 완료,2023-05-22 15:18:07,비비고 포기배추김치4.9kg,1,0,단일 상품,일반,42900,비비고/포기배추김치4.9KG(온라인)/냉장,1,1,0,0,택배배송,냉장,-,11.0
325,40787430522342157,외부몰_직거래_11번가(신),20230522,N,20230523,배송 완료,2023-05-23 06:42:04,[11번가]비비고 진국설렁탕 500g 3개,1,0,묶음 상품,일반,20563,비비고/진국설렁탕500G/상온,3,3,0,0,택배배송,상온,-,11.0
326,40787430522342157,외부몰_직거래_11번가(신),20230522,N,20230523,배송 완료,2023-05-23 06:42:04,[11번가] 비비고 갈비탕 400GX2개,1,0,묶음 상품,일반,17937,비비고/갈비탕 400G_18입/상온,2,2,0,0,택배배송,상온,-,12.0
327,40787430522342142,외부몰_직거래_11번가(신),20230522,N,20230523,배송 완료,2023-05-22 15:18:02,[복합_마켓전략] 비비고 국물요리 프리미엄세트,1,0,복합 상품,일반,17460,비비고/도가니곰탕460G/상온,3,3,0,0,택배배송,상온,-,11.0
